fold,component_id,family,config,selected,mae,r2,hit_at_010,n_windows,healthy_windows,healthy_window_false_alarm_rate,healthy_trajectories,healthy_trajectory_false_alarm_rate
1,oxygen_turbine,CH-2,CH-2a@z3.0,True,0.03573528379480619,0.6208276121618979,0.9009255363904081,4754,505,0.0,5,0.0
1,oxygen_turbine,CH-2,CH-2a@z4.0,True,0.035700003263641554,0.6208604281528698,0.9010088272383354,4758,505,0.0,5,0.0
1,oxygen_turbine,CH-2,CH-2a@z5.0,True,0.03569538739555574,0.6208708461601277,0.9010088272383354,4758,505,0.0,5,0.0
1,oxygen_turbine,CH-2,CH-2b@z3.0,True,0.036782713459308156,0.6182872002700937,0.8975340136054422,4704,505,0.0,5,0.0
1,oxygen_turbine,CH-2,CH-2b@z4.0,True,0.03686102987307857,0.618188930074135,0.8973214285714286,4704,505,0.0,5,0.0
1,oxygen_turbine,CH-2,CH-2b@z5.0,True,0.036925097020586634,0.618186009732467,0.8973214285714286,4704,505,0.0,5,0.0
1,oxygen_turbine,CH-2,CH-2c@z3.0,True,0.036782713459308156,0.6182872002700937,0.8975340136054422,4704,505,0.0,5,0.0
1,oxygen_turbine,CH-2,CH-2c@z4.0,True,0.03686102987307857,0.618188930074135,0.8973214285714286,4704,505,0.0,5,0.0
1,oxygen_turbine,CH-2,CH-2c@z5.0,True,0.036925097020586634,0.618186009732467,0.8973214285714286,4704,505,0.0,5,0.0
1,kerosene_pipeline,CH-1,CH-1a,True,0.06816903738681862,0.06151058656868935,0.8703231292517006,4704,505,0.0,5,0.0
1,kerosene_pipeline,CH-1,CH-1b,True,0.058469723881177264,0.29786585000282817,0.8565051020408163,4704,505,0.0,5,0.0
1,kerosene_pipeline,CH-1,CH-1c,True,0.058469723881177264,0.29786585000282817,0.8565051020408163,4704,505,0.0,5,0.0
1,kerosene_pipeline,CH-2,CH-2a@z3.0,True,0.057152820787941,0.30065354145274026,0.8597994149603009,4786,505,0.0,5,0.0
1,kerosene_pipeline,CH-2,CH-2a@z4.0,True,0.057114826812973994,0.300694745340234,0.8598872415953226,4789,505,0.0,5,0.0
1,kerosene_pipeline,CH-2,CH-2a@z5.0,True,0.057065155845321534,0.30074886165891623,0.8600041727519299,4793,505,0.0,5,0.0
1,kerosene_pipeline,CH-2,CH-2b@z3.0,True,0.05832938303077858,0.29892245563219644,0.8565051020408163,4704,505,0.0,5,0.0
1,kerosene_pipeline,CH-2,CH-2b@z4.0,True,0.05833309241836669,0.29892232484238646,0.8565051020408163,4704,505,0.0,5,0.0
1,kerosene_pipeline,CH-2,CH-2b@z5.0,True,0.05833972956135217,0.29892182020519065,0.8565051020408163,4704,505,0.0,5,0.0
1,kerosene_pipeline,CH-2,CH-2c@z3.0,True,0.05832938303077858,0.29892245563219644,0.8565051020408163,4704,505,0.0,5,0.0
1,kerosene_pipeline,CH-2,CH-2c@z4.0,True,0.05833309241836669,0.29892232484238646,0.8565051020408163,4704,505,0.0,5,0.0
1,kerosene_pipeline,CH-2,CH-2c@z5.0,True,0.05833972956135217,0.29892182020519065,0.8565051020408163,4704,505,0.0,5,0.0
1,kerosene_valve,CH-1,CH-1a,False,0.13023038549397964,0.049507530915826825,0.7565901360544217,4704,505,0.1900990099009901,5,0.2
1,kerosene_valve,CH-1,CH-1b,True,0.047851004803832003,0.6176250797518192,0.9007227891156463,4704,505,0.0,5,0.0
1,kerosene_valve,CH-1,CH-1c,True,0.047851004803832003,0.6176250797518192,0.9007227891156463,4704,505,0.0,5,0.0
1,kerosene_valve,CH-2,CH-2a@z3.0,True,0.04675665637778041,0.6180924728793169,0.9014590822584055,4729,505,0.0,5,0.0
1,kerosene_valve,CH-2,CH-2a@z4.0,True,0.04652897607024492,0.6182703204904705,0.9019814502529511,4744,505,0.0,5,0.0
1,kerosene_valve,CH-2,CH-2a@z5.0,True,0.04643570708469813,0.6183225621966909,0.9021258682382657,4751,505,0.0,5,0.0
1,kerosene_valve,CH-2,CH-2b@z3.0,True,0.04742877024776429,0.6178168761006257,0.9007227891156463,4704,505,0.0,5,0.0
1,kerosene_valve,CH-2,CH-2b@z4.0,True,0.04738851030587636,0.6178529171234087,0.9007227891156463,4704,505,0.0,5,0.0
1,kerosene_valve,CH-2,CH-2b@z5.0,True,0.04737535830782124,0.6178533400672401,0.9007227891156463,4704,505,0.0,5,0.0
1,kerosene_valve,CH-2,CH-2c@z3.0,True,0.04742877024776429,0.6178168761006257,0.9007227891156463,4704,505,0.0,5,0.0
1,kerosene_valve,CH-2,CH-2c@z4.0,True,0.04738851030587636,0.6178529171234087,0.9007227891156463,4704,505,0.0,5,0.0
1,kerosene_valve,CH-2,CH-2c@z5.0,True,0.04737535830782124,0.6178533400672401,0.9007227891156463,4704,505,0.0,5,0.0
1,gas_generator,CH-1,CH-1a,False,0.2461575476615137,-0.38668835828686987,0.0625,4704,505,0.5821782178217821,5,0.8
1,gas_generator,CH-1,CH-1b,True,0.08801328001136549,0.436399320589005,0.8439625850340136,4704,505,0.0,5,0.0
1,gas_generator,CH-1,CH-1c,True,0.08801328001136549,0.436399320589005,0.8439625850340136,4704,505,0.0,5,0.0
1,gas_generator,CH-2,CH-2a@z3.0,True,0.08681688767920533,0.19911965574050616,0.8537350910232266,4779,505,0.0,5,0.0
1,gas_generator,CH-2,CH-2a@z4.0,True,0.08751546977545852,0.19271176846793836,0.8540359682141363,4782,505,0.0,5,0.0
1,gas_generator,CH-2,CH-2a@z5.0,True,0.08607465467180174,0.1957997576111401,0.8742690058479532,4788,505,0.0,5,0.0
1,gas_generator,CH-2,CH-2b@z3.0,True,0.08771830594415882,0.3313909725000246,0.8633078231292517,4704,505,0.0,5,0.0
1,gas_generator,CH-2,CH-2b@z4.0,True,0.08798402615453013,0.32863099872146684,0.8633078231292517,4704,505,0.0,5,0.0
1,gas_generator,CH-2,CH-2b@z5.0,True,0.0882707294612287,0.3301472229251695,0.8696853741496599,4704,505,0.0,5,0.0
1,gas_generator,CH-2,CH-2c@z3.0,True,0.08771830594415882,0.3313909725000246,0.8633078231292517,4704,505,0.0,5,0.0
1,gas_generator,CH-2,CH-2c@z4.0,True,0.08798402615453013,0.32863099872146684,0.8633078231292517,4704,505,0.0,5,0.0
1,gas_generator,CH-2,CH-2c@z5.0,True,0.0882707294612287,0.3301472229251695,0.8696853741496599,4704,505,0.0,5,0.0
1,combustion_chamber,CH-1,CH-1a,True,0.04397218410722771,0.8355910247757445,0.8709608843537415,4704,505,0.0,5,0.0
1,combustion_chamber,CH-1,CH-1b,True,0.028976318147880917,0.8390864421485739,0.8920068027210885,4704,505,0.0,5,0.0
1,combustion_chamber,CH-1,CH-1c,True,0.028976318147880917,0.8390864421485739,0.8920068027210885,4704,505,0.0,5,0.0
1,combustion_chamber,CH-2,CH-2a@z3.0,True,0.028429202622320297,0.8393377401251809,0.8934116659672682,4766,505,0.0,5,0.0
1,combustion_chamber,CH-2,CH-2a@z4.0,True,0.02835759549489204,0.8393218382296519,0.8935679865912424,4773,505,0.0,5,0.0
1,combustion_chamber,CH-2,CH-2a@z5.0,True,0.028320151272352063,0.839341992802571,0.8936793637505233,4778,505,0.0,5,0.0
1,combustion_chamber,CH-2,CH-2b@z3.0,True,0.029195900401420626,0.8390672951792111,0.8920068027210885,4704,505,0.0,5,0.0
