0,0,0,0
1,0,-0.0147050181652209,-1.47810468629346
2,0,-0.0294100363304417,-2.95620937258693
3,0,-0.0441150544956625,-4.43431405888039
4,0,-0.0489906457938819,-5.91241874517387
5,0,-0.0489906457938819,-7.39052343146802
6,0,0.0158517385508332,-8.86862811777116
7,0,0.133466270332207,-10.2660804383391
8,0,0.251080802113569,33.5197200430966
9,0,0.368695333894916,77.3055205245324
10,0,0.486309865676267,121.091321005959
11,0,0.603924397457627,164.877121487385
12,0,0.736140619771784,247.722538912103
13,0,0.927241118412017,336.76593776104
14,0,1.12071942082807,497.621887840422
15,0,1.34120932929417,677.161568295491
16,0,1.56169923776027,834.87124371815
17,0,1.76803832902564,984.248298757007
18,0,1.97383388802134,1133.62535379587
19,0,2.21688513840818,1283.00240883474
20,0,2.46676161336628,1423.56623700182
21,21.9390215773034,2.73800497769116,1557.86092873608
22,46.5576068755008,3.01726517621999,1730.96543433377
23,61.4431150639709,3.26073035495693,1940.66493893961
24,73.7524077130678,3.48122026342303,2150.36444354546
25,94.5583437929663,3.7882921281585,2360.06394815133
26,119.176929091164,4.18505880000678,2575.41648899673
27,158.31593389311,4.56540623017851,2800.1948553254
28,207.553104489505,4.91811330256057,3038.76710740743
29,262.814051158848,5.27455538106414,3308.77785807941
30,324.36051440434,5.64194969690234,3578.78860875138
31,381.119635255809,6.01333555235034,3848.79935942337
32,430.356805852204,6.41010222419861,4133.71408918228
33,486.695793878793,6.8076347027475,4494.17070921596
34,560.551549773382,7.24845458212825,4848.93500404138
35,632.092830631799,7.689274461509,5149.09717740893
36,693.639293877291,8.10370066900558,5451.08520390073
37,757.341839837276,8.51515245351086,5826.61368615086
38,843.506888380969,9.0067856076387,6202.142168401
39,929.671936924661,9.52101329905373,6563.2950528169
40,1015.83698546835,10.0449475699128,6923.75167285058
41,1102.00203401204,10.5738546941202,7377.39976135973
42,1204.53878252847,11.0948016774511,7843.34472527981
43,1309.1677700458,11.6090293688662,8248.05519094694
44,1408.95774107836,12.1294715145798,8638.65483573099
45,1507.43208227115,12.6583786387872,9085.17933760631
46,1631.23122133586,13.2319540413047,9551.12430152638
47,1766.63344047594,13.9076164656016,10057.538499974
48,1898.43307681017,14.5615732539017,10583.747129885
49,2027.6806496257,15.1198371144911,11119.0037955638
50,2165.88132034042,15.6867930654537,11660.2765938619
51,2313.5928321296,16.377127118108,12209.5282346917
52,2461.30434391878,17.0674611707623,12765.86450223
53,2609.01585570796,17.7161428543073,13356.7426867228
54,2767.21496122196,18.3624598941272,13988.3858149624
55,2951.85435095844,19.0573058233834,14637.5319415141
56,3138.75317159094,19.7623107952097,15314.350799526
57,3335.70185397651,20.4880680590402,15981.6510917439
58,3533.67353357918,21.2224127418599,16628.3534953643
59,3742.93150861385,21.9481373071411,17289.7984779124
60,3952.18948364852,22.6678124890054,17996.7309954798
61,4167.49538677683,23.3943527621965,18719.3158781879
62,4382.90800813605,24.1286974450163,19516.5726092954
63,4609.18005200361,24.9039077481406,20310.7729752407
64,4836.90196601193,25.7555829177977,21077.924428967
65,5079.05836326437,26.6005654656658,21845.0758826933
66,5325.24421624633,27.4229122663618,22612.2273364195
67,5558.85023650258,28.2436722897613,23379.3787901458
68,5786.5721505109,29.0513538429181,24204.2200041164
69,6032.16936819812,29.8590353960748,25031.5792193248
70,6290.66451382919,30.7826413402273,25885.616202391
71,6566.90072283816,31.7076250323343,26743.0751088086
72,6862.32374641652,32.6326087244413,27600.5340152263
73,7155.40814293803,33.5575924165483,28457.9929216439
74,7444.67652019184,34.4935348011769,29304.2791943513
75,7733.94489744565,35.4331780724785,30146.6886042514
76,8023.21327469947,36.3452392448119,31039.545266497
77,8316.890425465,37.2409016533883,31957.1951782129
78,8630.77738801701,38.1960056571444,32910.8523241156
79,8944.66435056902,39.2089362007655,33888.6820742263
80,9258.55131312103,40.2558240717616,34842.7722341091
81,9572.43827567304,41.356675976903,35775.4681521995
82,9916.42726834281,42.4069893998397,36721.8183125184
83,10261.0874625176,43.3173128043888,37684.6041497577
84,10605.7476566923,44.2446334589766,38658.8677539871
85,10950.4078508671,45.2722193326903,39651.7407192321
86,11309.4199620757,46.3019102231491,40700.3935726169
87,11672.5440952241,47.4163477016943,41873.730713631
88,12048.165494888,48.5312453110103,42997.3521886415
89,12429.7535670101,49.6514364960295,43960.1380258808
90,12832.6268711263,50.7848096897017,44932.7814174124
91,13251.1428211957,51.9471913872946,45955.7387199082
92,13669.658771265,53.1440442973213,46987.7867878034
93,14088.1747213344,54.369700760616,48110.2760051715
94,14515.9350913508,55.4791415358768,49270.7792085061
95,14959.0696267184,56.5552181816746,50592.0220638417
96,15402.2041620859,57.7590589410496,51866.7655165121
97,15845.3386974534,58.9885498143415,53087.6628522873
98,16289.8800752604,60.1959034594633,54253.153345355
99,16741.07160218,61.4080865998462,55375.6425627231
100,17203.506888381,62.6759189066215,56586.8539279612
101,17699.8175679926,63.9288870999074,57843.1708760353
102,18196.1282476043,65.1545435632021,59099.4878241095
103,18692.4389272159,66.4541569095663,60361.0459206112
104,19202.0162780875,67.8063233080406,61642.6133777156
